target	regulator	condition	weight
PCSK7	JUN	CD8_exhausted	-1.6288e-05
PCSK7	NDUFA12	CD8_exhausted	-0.00041653
PCSK7	OTUD6B-AS1	Macrophages	0.010133
PCSK7	RBM5	Macrophages	0.042985
PCSK7	RHOF	CD8_exhausted	-0.004866
PCSK7	WIPI2	CD8_exhausted	-0.0033543
PDAP1	MYCBP2	CD8_exhausted	-0.0040953
PDAP1	SNRPN	Macrophages	7.0669e-05
PDAP1	TNFSF10	CD8_exhausted	-0.00018295
PDCD1	BLCAP	Macrophages	0.007319
PDCD1	GNL1	Macrophages	0.0043947
PDCD1	OGT	Macrophages	0.0063533
PDCD1	PWP1	CD8_exhausted	-0.01462
PDCD10	GNL2	Macrophages	0.0018423
PDCD10	SUPT16H	CD8_exhausted	-3.3112e-05
PDCD10	TRNAU1AP	Macrophages	0.0089128
PDCD2	ACOT9	Macrophages	0.0054645
PDCD2	CYC1	CD8_exhausted	-0.00058541
PDCD2	ERLEC1	CD8_exhausted	-0.0037219
PDCD2	EVI2B	CD8_exhausted	-0.0078336
PDCD2	GRAP2	Macrophages	0.0022064
PDCD2	MSL3	Macrophages	0.032434
PDCD2	RAB11B	CD8_exhausted	-0.00028608
PDCD2	SENP6	Macrophages	0.023889
PDCD2	SETX	CD8_exhausted	-0.015696
PDCD2	YY1AP1	Macrophages	0.020045
PDCD2	ZPR1	CD8_exhausted	-0.0058687
PDCD4	AAMP	CD8_exhausted	-2.1449e-06
PDCD4	ABHD14B	Macrophages	0.0021916
PDCD4	PTP4A1	Macrophages	0.0014996
PDCD6IP	AIMP1	CD8_exhausted	-0.002153
PDCD6IP	CDKN1B	CD8_exhausted	-0.0008698
PDCD6IP	CNIH4	Macrophages	0.02285
PDCD6IP	DYNLRB1	Macrophages	0.015773
PDCD6IP	KTN1	Macrophages	0.022769
PDCD6IP	MMGT1	CD8_exhausted	-0.0073247
PDCD6IP	MRPS18B	CD8_exhausted	-0.010674
PDCD6IP	MYCBP2	CD8_exhausted	-6.9058e-05
PDCD6IP	RBL2	CD8_exhausted	-0.002375
PDCD6IP	RP5-1171I10.5	CD8_exhausted	-0.00042234
PDCD6IP	TIPRL	Macrophages	0.0029683
PDCD6IP	TRNAU1AP	Macrophages	0.0011739
PDCD6IP	WIPI2	CD8_exhausted	-1.2359e-05
PDCD6IP	WNK1	CD8_exhausted	-0.026036
PDCL3	ARL2BP	Macrophages	0.025906
PDCL3	CCND3	CD8_exhausted	-0.00016075
PDCL3	CLK3	CD8_exhausted	-0.00055758
PDCL3	MAP1LC3B2	CD8_exhausted	-0.00020499
PDCL3	MTMR6	Macrophages	0.0019896
PDCL3	RNASET2	Macrophages	0.022461
PDCL3	SNF8	CD8_exhausted	-0.0014746
PDCL3	TAB2	CD8_exhausted	-0.00013168
PDCL3	UBAP1	CD8_exhausted	-0.0062406
PDE3B	ARF1	Macrophages	1.8772e-05
PDE3B	GPX4	CD8_exhausted	-0.0036605
PDE4B	LPXN	CD8_exhausted	-0.00015291
PDE4D	MRPS18A	Macrophages	0.02074
PDE4D	RNF114	CD8_exhausted	-0.0086201
PDE4D	SNX20	CD8_exhausted	-0.020743
PDE4D	UBE3A	CD8_exhausted	-0.0018269
PDE4DIP	ATXN7	CD8_exhausted	-0.0015849
PDE4DIP	C4ORF3	CD8_exhausted	-5.0955e-07
PDE4DIP	NFKBIB	Macrophages	0.0028115
PDE4DIP	PPM1K	Macrophages	0.02346
PDE4DIP	SEC22B	CD8_exhausted	-0.00020029
PDE4DIP	TAF1D	CD8_exhausted	-0.0031991
PDHA1	LNPEP	CD8_exhausted	-0.00018705
PDHB	ALKBH7	Macrophages	0.010473
PDHB	ARHGEF7	CD8_exhausted	-0.0056541
PDHB	ARIH2	Macrophages	0.0005919
PDHB	ATG5	CD8_exhausted	-0.032797
PDHB	GNA13	CD8_exhausted	-0.0050989
PDHB	HNRNPH1	Macrophages	0.0049728
PDHB	IDS	Macrophages	0.00020413
PDHB	LRRFIP2	Macrophages	0.034375
PDHB	MRPL49	Macrophages	0.015093
PDHB	MT-ND2	Macrophages	0.021187
PDHB	RBBP6	Macrophages	0.013836
PDHB	SEC61A1	CD8_exhausted	-2.0624e-05
PDHB	SEPT9	CD8_exhausted	-0.0179
PDHB	SS18L2	Macrophages	2.5172e-05
PDHB	TRIM4	CD8_exhausted	-0.038636
PDHB	UHMK1	Macrophages	0.00058745
PDHB	XRN1	CD8_exhausted	-0.013836
PDIA3	MRPS18C	Macrophages	0.00024737
PDIA4	ANXA11	Macrophages	0.00036206
PDIA4	IDI1	Macrophages	0.0010643
PDIA6	COMMD2	Macrophages	0.012426
PDIA6	COX19	CD8_exhausted	-0.00056488
PDIA6	MRPL47	CD8_exhausted	-0.0011024
PDIA6	NRDC	CD8_exhausted	-0.028347
PDIA6	RPN1	CD8_exhausted	-0.012597
PDIA6	TEX264	CD8_exhausted	-0.03266
PDIA6	TMEM170A	Macrophages	0.0076005
PDIA6	TOB1	Macrophages	0.020381
PDIA6	TUBB4B	CD8_exhausted	-0.0033441
PDPK1	BRIX1	CD8_exhausted	-0.018803
PDPK1	MRPL49	Macrophages	0.0031668
PDPK1	RABGGTB	CD8_exhausted	-0.00027053
PDPK1	RALY	Macrophages	0.0018762
PDPK1	RPN2	CD8_exhausted	-0.019035
PDPK1	RSL1D1	CD8_exhausted	-0.00095101
PDPK1	STUB1	Macrophages	0.0021983
PDXDC1	ARL4C	Macrophages	0.00087823
PDXDC1	C21ORF59	Macrophages	0.0046623
PDXDC1	EMC3	CD8_exhausted	-0.00075674
PDXDC1	SERINC1	Macrophages	0.0041382
PEA15	ANKLE2	CD8_exhausted	-0.0072513
PEA15	HIST1H2AC	Macrophages	0.00033714
PEBP1	OXA1L	Macrophages	0.0038661
PEBP1	RAB11B	CD8_exhausted	-0.00010768
PEBP1	TMCO1	CD8_exhausted	-0.00084717
PEF1	DUSP16	Macrophages	0.00037242
PEF1	MT-ND6	CD8_exhausted	-0.007771
PEF1	N4BP1	Macrophages	0.0003838
PELI1	DUSP4	Macrophages	8.9958e-07
PELI1	PIH1D1	Macrophages	0.013775
PELI1	SERF2	Macrophages	0.0016732
PELI1	SRRM1	CD8_exhausted	-0.020866
PERP	LINC-PINT	Macrophages	0.011462
PERP	PPP6R3	CD8_exhausted	-0.00059717
PERP	SLC39A8	Macrophages	0.004075
PERP	SSR4	Macrophages	0.0022552
PET100	DIABLO	Macrophages	0.0018287
PET100	PBX4	Macrophages	0.00023112
PET100	UBALD1	CD8_exhausted	-2.0366e-05
PEX16	ANKRD11	Macrophages	0.027748
PEX16	ARIH1	CD8_exhausted	-0.0002463
PEX16	ATP5H	CD8_exhausted	-0.00010756
PEX16	ID2	Macrophages	0.0073491
PEX16	IP6K2	Macrophages	0.0015723
PEX16	MFSD14A	Macrophages	0.043648
PEX16	MYADM	CD8_exhausted	-0.022612
PEX16	PLEKHB2	CD8_exhausted	-0.015978
PEX16	PLRG1	CD8_exhausted	-0.02977
PEX16	PROSC	CD8_exhausted	-0.014494
PEX16	RC3H1	Macrophages	0.034795
PEX16	RPL7L1	CD8_exhausted	-0.010567
PEX16	SNRNP27	Macrophages	0.0056914
PEX16	TRIM11	CD8_exhausted	-0.0054645
PFDN1	ARIH2	Macrophages	0.00026021
PFDN1	CMC1	Macrophages	8.7852e-06
PFDN1	CMIP	Macrophages	5.8855e-05
PFDN1	ERN1	CD8_exhausted	-0.0072461
PFDN1	FAM204A	CD8_exhausted	-0.0027831
PFDN1	GPR171	Macrophages	0.021449
PFDN1	KIF5B	CD8_exhausted	-0.00052295
PFDN1	MANF	Macrophages	4.4316e-05
PFDN1	MGAT2	Macrophages	0.00092584
PFDN1	TMEM59	CD8_exhausted	-0.026613
PFDN1	TRIAP1	CD8_exhausted	-0.0092257
PFDN2	CAMTA1	CD8_exhausted	-0.0017831
PFDN2	PATL1	CD8_exhausted	-0.012625
PFDN2	TMEM179B	CD8_exhausted	-0.008188
PFDN4	ANP32A	CD8_exhausted	-0.0121
PFDN4	COPS3	Macrophages	0.001268
PFDN4	KDELR2	CD8_exhausted	-0.0084891
PFDN4	NFKB2	Macrophages	4.3372e-05
PFDN4	RAD23A	CD8_exhausted	-0.0042594
PFDN4	SIRT2	Macrophages	1.0845e-05
PFDN4	SSH2	Macrophages	0.012556
PFDN6	ADPGK	Macrophages	0.010276
PFDN6	ANKRD17	Macrophages	3.008e-05
PFDN6	ETF1	CD8_exhausted	-0.00015542
PFDN6	LGALS3	CD8_exhausted	-1.4574e-06
PFDN6	LINC00116	CD8_exhausted	-0.00017068
PFDN6	MAP2K1	Macrophages	0.003526
PFDN6	MED25	Macrophages	0.0056841
PFDN6	PRR14	CD8_exhausted	-0.0011226
PFDN6	SAR1B	CD8_exhausted	-7.4564e-06
PFDN6	TMEM243	CD8_exhausted	-0.0010616
PFKFB3	AUTS2	CD8_exhausted	-3.6196e-05
PFKFB3	IMP3	Macrophages	0.027756
PFKFB3	LMF2	Macrophages	0.010936
PFKFB3	MED28	CD8_exhausted	-7.8185e-06
PFKFB3	NMB	CD8_exhausted	-0.00040515
PFKFB3	SEC31A	CD8_exhausted	-1.6942e-05
PFKFB3	TMX3	CD8_exhausted	-0.00058793
PFKFB3	ZNF706	CD8_exhausted	-0.0015251
PFKL	BRMS1	Macrophages	0.010499
PFKL	C15ORF61	Macrophages	6.7352e-05
PFKL	MBD4	CD8_exhausted	-0.017054
PFKL	NKTR	Macrophages	0.0069727
PFKL	NSMCE1	CD8_exhausted	-4.3766e-05
PFKL	SMS	Macrophages	0.00023603
PFN1	CTR9	Macrophages	0.0015681
PFN1	RCAN3	CD8_exhausted	-0.00047817
PGAM1	EIF1AX	CD8_exhausted	-0.00012641
PGAM1	ERP29	CD8_exhausted	-0.0025399
PGAM1	RAN	CD8_exhausted	-0.00090264
PGD	ATP6V1G1	Macrophages	0.023861
PGD	ESD	CD8_exhausted	-0.005373
PGD	LAMP2	Macrophages	0.011078
PGD	MKLN1	CD8_exhausted	-0.0011146
PGD	TAF15	CD8_exhausted	-0.022591
PGK1	ADRM1	CD8_exhausted	-0.00018432
PGK1	GHITM	CD8_exhausted	-0.00076229
PGK1	PPP4R3A	CD8_exhausted	-0.00027457
PGK1	RBM4	Macrophages	4.1489e-05
PGK1	SMC3	Macrophages	0.0011893
PGLS	PCF11	Macrophages	0.057992
PGLS	STK17B	CD8_exhausted	-0.0089984
PHAX	FLII	CD8_exhausted	-0.00064054
PHAX	HADHA	CD8_exhausted	-0.014923
PHAX	MESDC2	Macrophages	0.00085358
PHAX	MRPS30	CD8_exhausted	-0.024514
PHAX	PTPN2	Macrophages	0.010029
PHAX	RPUSD1	Macrophages	0.00013119
PHAX	SRSF6	Macrophages	0.00011685
PHAX	ZC3H13	Macrophages	0.0071877
PHB	PPP2R5E	Macrophages	0.0024605
PHB	SCYL1	Macrophages	0.00043586
PHB	SNU13	CD8_exhausted	-4.0684e-05
PHC3	CAPN7	CD8_exhausted	-0.00099869
PHC3	GARS	Macrophages	0.005773
PHC3	HNRNPL	Macrophages	0.011338
PHC3	IL6ST	Macrophages	0.0090288
PHC3	NKTR	CD8_exhausted	-0.0015384
PHC3	PAIP1	CD8_exhausted	-0.00052668
PHC3	POLR3GL	Macrophages	0.00038924
PHC3	PRPF19	CD8_exhausted	-0.00010054
PHC3	RNF125	CD8_exhausted	-0.00017035
PHC3	RNF167	CD8_exhausted	-7.6033e-05
PHC3	SHFM1	CD8_exhausted	-0.0010857
PHC3	SNRNP70	Macrophages	0.019803
PHF1	AKR7A2	Macrophages	7.8753e-05
PHF11	ANXA1	Macrophages	0.007398
PHF11	ELF2	CD8_exhausted	-2.0094e-05
PHF11	ERICH1	CD8_exhausted	-1.7113e-05
PHF11	IFRD1	CD8_exhausted	-0.010825
PHF11	LYPLA2	CD8_exhausted	-0.0016903
PHF11	POGZ	Macrophages	0.0016654
PHF11	STAT1	CD8_exhausted	-3.4594e-05
PHF11	TADA3	Macrophages	0.00077469
PHF14	PPID	Macrophages	0.0021464
PHF14	SNRNP27	CD8_exhausted	-0.0039181
PHF20	C18ORF8	Macrophages	4.2338e-05
PHF20	CCS	Macrophages	0.038699
PHF20	CHCHD3	Macrophages	1.7561e-05
PHF20	HNRNPH3	CD8_exhausted	-0.011467
PHF20	LGALS1	CD8_exhausted	-0.0011006
PHF20	MRPL4	Macrophages	0.00023505
PHF20	NFKBIZ	Macrophages	0.0079975
PHF20	RAB18	Macrophages	0.0079477
PHF20	RBM23	Macrophages	8.5833e-05
PHF20	RTCB	CD8_exhausted	-0.028486
PHF20	SRSF10	Macrophages	1.6214e-06
PHF20	SSNA1	Macrophages	0.00098159
PHF20	TAF9	Macrophages	0.0023616
PHF20L1	BRD4	Macrophages	0.043237
PHF20L1	CCDC53	CD8_exhausted	-0.018151
PHF20L1	CCT7	CD8_exhausted	-9.3059e-05
PHF20L1	CLPTM1	CD8_exhausted	-0.033026
PHF20L1	MRPS35	CD8_exhausted	-0.00022289
PHF20L1	PPP2R5E	Macrophages	0.048075
PHF3	ARHGAP25	CD8_exhausted	-0.0023019
PHF3	CREB1	Macrophages	0.0025677
PHF3	DAXX	Macrophages	0.020067
PHF3	ORMDL2	CD8_exhausted	-0.001684
PHF3	RBM10	CD8_exhausted	-0.0012633
PHF3	SEP15	Macrophages	0.00016377
PHF3	SNRK	CD8_exhausted	-0.015653
PHF3	TMX1	CD8_exhausted	-0.0040072
PHF3	TMX3	CD8_exhausted	-0.016385
PHF5A	ARMCX3	Macrophages	0.0026349
PHF5A	C14ORF1	CD8_exhausted	-0.0090503
PHF5A	DAD1	CD8_exhausted	-0.0052869
PHF5A	MRPL32	CD8_exhausted	-0.00018634
PHF5A	NUP50	Macrophages	1.7879e-05
PHIP	ASAH1	CD8_exhausted	-0.00080449
PHLDA1	H3F3B	CD8_exhausted	-0.00018931
PHLDA1	TPGS2	CD8_exhausted	-7.8064e-05
PHPT1	DEF6	Macrophages	0.00035255
PHPT1	KPNA6	Macrophages	0.0022286
PHTF2	C19ORF70	Macrophages	0.01184
PHTF2	FDPS	Macrophages	0.016427
PHTF2	GNPTG	Macrophages	0.011256
PHTF2	ICOS	CD8_exhausted	-0.012253
PHTF2	JOSD1	Macrophages	0.0037241
PHTF2	NDUFA10	CD8_exhausted	-3.9477e-07
PHTF2	RAB10	Macrophages	0.00023637
PHTF2	RDH11	Macrophages	0.0024283
PHTF2	TBCC	CD8_exhausted	-0.018836
PHTF2	THRAP3	CD8_exhausted	-0.011402
PHTF2	TSEN54	CD8_exhausted	-3.4884e-05
PHTF2	WARS	CD8_exhausted	-0.00013787
PHTF2	ZFR	CD8_exhausted	-9.1536e-05
PHYKPL	APRT	CD8_exhausted	-0.0020871
PHYKPL	BCAS2	CD8_exhausted	-7.5778e-05
PHYKPL	NPAT	CD8_exhausted	-0.00022749
PHYKPL	PARP1	CD8_exhausted	-0.0012301
PI4KB	C15ORF61	Macrophages	0.00045644
PI4KB	HSD17B11	Macrophages	0.0097972
PI4KB	ISCU	CD8_exhausted	-0.0011584
PI4KB	KRT10	CD8_exhausted	-3.9955e-05
PI4KB	MAP1LC3B	CD8_exhausted	-0.00014229
PI4KB	PIM1	Macrophages	0.0015549
PI4KB	PRPSAP1	CD8_exhausted	-0.011621
PIAS1	BANP	CD8_exhausted	-0.01078
PIAS1	CAPG	CD8_exhausted	-0.00013458
PIAS1	GADD45B	CD8_exhausted	-0.00027885
PIAS1	GTPBP4	Macrophages	1.6046e-05
PIGT	KTN1	Macrophages	0.00045077
PIH1D1	CIB1	CD8_exhausted	-0.0023213
PIH1D1	HSPH1	CD8_exhausted	-0.0005634
PIH1D1	NR3C1	Macrophages	0.0063577
PIH1D1	PELI1	Macrophages	0.013775
PIH1D1	PTTG1	CD8_exhausted	-0.011941
PIH1D1	SNW1	Macrophages	0.0052429
PIK3IP1	MGEA5	CD8_exhausted	-6.1049e-05
PIK3IP1	MRFAP1L1	CD8_exhausted	-0.00014665
PIK3IP1	PAIP1	CD8_exhausted	-0.00022773
PIK3IP1	RNF10	Macrophages	0.014662
PIM1	CD2BP2	Macrophages	1.139e-05
PIM1	LMAN1	CD8_exhausted	-0.018239
PIM1	PI4KB	Macrophages	0.0015549
PIM1	SNX20	Macrophages	2.4102e-05
PIM1	TMEM50A	CD8_exhausted	-0.017695
PIM2	ARNTL	Macrophages	6.521e-05
PIM2	USE1	CD8_exhausted	-0.0052969
PIM3	BAZ1A	CD8_exhausted	-0.00016019
PIM3	CENPC	Macrophages	2.4264e-05
PIM3	KPNA6	CD8_exhausted	-0.0044187
PIN1	SPG7	CD8_exhausted	-0.00019482
PITHD1	ACLY	Macrophages	0.0081555
PITHD1	ATG101	Macrophages	0.00011717
PITHD1	CAPRIN1	Macrophages	0.013731
PITHD1	CLASP1	CD8_exhausted	-0.00012782
PITHD1	GATA3	CD8_exhausted	-0.0097687
PITHD1	RRP1B	Macrophages	0.0044894
PITHD1	SCYL1	CD8_exhausted	-0.018457
PITHD1	SETX	CD8_exhausted	-0.003879
PITHD1	TCERG1	Macrophages	0.011313
PITPNB	SP3	Macrophages	0.0010833
PITPNC1	CAPZA1	CD8_exhausted	-0.0098795
PITPNC1	RAB11FIP1	CD8_exhausted	-4.718e-05
PJA2	AHR	Macrophages	0.0041212
PJA2	ATXN2L	CD8_exhausted	-0.0030799
PJA2	CBX3	Macrophages	0.015345
PJA2	CLASP1	CD8_exhausted	-2.9123e-05
PJA2	H2AFV	CD8_exhausted	-0.00014827
PJA2	IPO7	CD8_exhausted	-0.0019198
PJA2	LRPAP1	CD8_exhausted	-0.0046431
PJA2	MAP3K8	CD8_exhausted	-0.0061158
PJA2	TM9SF2	Macrophages	0.021578
PJA2	UHMK1	CD8_exhausted	-6.9157e-06
PLD3	CRTC2	Macrophages	0.00072216
PLD3	ETF1	CD8_exhausted	-0.00015244
PLD3	FNTA	CD8_exhausted	-0.017412
PLD3	GDI2	CD8_exhausted	-0.00035201
PLD3	MRPL32	Macrophages	2.7561e-05
PLEKHA2	ACAP2	CD8_exhausted	-0.0063137
PLEKHA2	AK3	Macrophages	7.1638e-06
PLEKHA2	ERP44	Macrophages	0.0015179
PLEKHA2	MVD	Macrophages	0.014533
PLEKHA2	SPTBN1	CD8_exhausted	-0.0072523
PLEKHA2	STT3A	Macrophages	2.5477e-05
PLEKHA2	TCF25	Macrophages	0.00051561
PLEKHB2	AK3	Macrophages	0.0060373
PLEKHB2	ARMC8	Macrophages	0.010062
PLEKHB2	HTATSF1	Macrophages	0.0039786
PLEKHB2	PEX16	CD8_exhausted	-0.015978
PLEKHJ1	AKR1B1	CD8_exhausted	-0.0015166
PLEKHJ1	DPH3	Macrophages	0.0045895
PLEKHJ1	MKL1	CD8_exhausted	-0.0078472
PLEKHJ1	NDUFA2	CD8_exhausted	-0.00024259
PLEKHJ1	PBDC1	Macrophages	0.00083141
PLEKHJ1	SECISBP2L	Macrophages	0.015426
PLEKHJ1	SNRPD1	CD8_exhausted	-0.0001605
PLIN2	ANKRD12	CD8_exhausted	-0.0014958
PLIN2	GOLGB1	CD8_exhausted	-0.0008672
PLIN2	RAF1	CD8_exhausted	-0.00071934
PLIN2	WBSCR22	Macrophages	0.006994
PLK3	APLP2	Macrophages	0.014458
PLK3	DDX39A	CD8_exhausted	-0.010323
PLK3	FBXO21	CD8_exhausted	-0.0056809
PLK3	PPWD1	Macrophages	0.0023756
PLK3	PRKX	CD8_exhausted	-0.0018565
PLK3	TANK	CD8_exhausted	-0.00024186
PLK3	TPM4	CD8_exhausted	-0.00023908
PLK3	WARS	Macrophages	0.0090021
PLK3	XBP1	CD8_exhausted	-0.0018375
PLP2	LUZP1	CD8_exhausted	-0.023264
PLP2	YY1AP1	CD8_exhausted	-0.0017792
PLRG1	AKAP17A	CD8_exhausted	-0.00097897
PLRG1	CEBPG	Macrophages	0.0018659
PLRG1	MIF	Macrophages	3.9184e-05
PLRG1	MPG	Macrophages	0.00060981
PLRG1	PEX16	CD8_exhausted	-0.02977
PLRG1	PPIE	Macrophages	0.00010592
PLRG1	PPP2R2A	CD8_exhausted	-0.0046042
PLRG1	SASH3	Macrophages	7.0391e-05
PMAIP1	CHMP1A	Macrophages	0.021625
PMAIP1	MIER1	CD8_exhausted	-0.00016863
PMAIP1	NUDT16L1	CD8_exhausted	-0.0072254
PMAIP1	PPP1R16B	Macrophages	0.0023592
PMAIP1	SETD5	CD8_exhausted	-0.021331
PML	RNF4	Macrophages	0.0034765
PML	TGOLN2	CD8_exhausted	-0.023332
PML	TMEM170A	Macrophages	0.00023023
PMPCB	AGGF1	CD8_exhausted	-1.4507e-05
PMPCB	AMZ2	CD8_exhausted	-0.0018413
PMPCB	ELOF1	Macrophages	0.0057805
PMPCB	MRPL57	CD8_exhausted	-0.004186
PMPCB	NSMCE3	Macrophages	0.00064319
PMPCB	POLR2F	Macrophages	0.010355
PMPCB	RRAGA	CD8_exhausted	-0.00088911
PMPCB	STAG1	CD8_exhausted	-0.01219
PMPCB	TRIM11	CD8_exhausted	-0.0021372
PMVK	C12ORF65	CD8_exhausted	-0.0030993
PMVK	CORO1B	Macrophages	3.8488e-05
PMVK	DNAAF2	Macrophages	0.0001553
PMVK	GTF3A	CD8_exhausted	-0.00056359
PMVK	SVIP	CD8_exhausted	-4.4668e-06
PNISR	DGCR6L	Macrophages	0.00037473
PNISR	LMBRD1	CD8_exhausted	-0.0067916
PNKP	BNIP3L	Macrophages	0.0086357
PNKP	MAT2A	CD8_exhausted	-0.00022653
PNKP	NEMF	Macrophages	0.003602
PNKP	NME3	CD8_exhausted	-9.6372e-06
PNKP	P2RY10	CD8_exhausted	-0.00026365
PNKP	RBBP6	Macrophages	0.0091058
PNKP	SFT2D2	CD8_exhausted	-6.305e-05
PNMA1	AP2B1	CD8_exhausted	-2.8424e-05
PNMA1	CIAO1	CD8_exhausted	-0.0015402
PNMA1	CRBN	CD8_exhausted	-0.01111
PNMA1	DHX9	CD8_exhausted	-0.0001038
PNMA1	GATAD2B	Macrophages	0.037098
PNMA1	MARCKSL1	Macrophages	0.00067178
PNMA1	POGZ	CD8_exhausted	-0.0035976
PNMA1	RRN3	Macrophages	0.018677
PNMA1	SIPA1L1	Macrophages	0.00021279
PNMA1	STUB1	Macrophages	3.8996e-05
PNN	AK3	Macrophages	0.0067104
PNN	ARIH2	CD8_exhausted	-0.0028084
PNN	ARPC3	CD8_exhausted	-0.00075439
PNN	CCDC59	CD8_exhausted	-0.00021329
PNN	GLRX3	Macrophages	0.027175
PNN	GPR171	CD8_exhausted	-2.423e-05
PNN	LAMP2	CD8_exhausted	-0.0010653
PNN	RPL5	Macrophages	5.2685e-05
PNN	SEC14L1	Macrophages	2.1928e-05
PNN	UGP2	CD8_exhausted	-0.029347
PNP	ANKRD11	Macrophages	0.0039907
PNP	C18ORF32	Macrophages	0.0010514
PNP	C1D	CD8_exhausted	-0.019006
PNP	CNST	Macrophages	0.00015772
PNP	OGDH	Macrophages	0.014208
PNPLA2	CENPC	CD8_exhausted	-0.0017943
PNPLA2	FAM60A	Macrophages	0.0019932
PNPLA2	HSPB11	CD8_exhausted	-6.6341e-05
PNPLA2	SUMO2	Macrophages	0.00011083
PNPLA2	TOMM20	CD8_exhausted	-0.011871
PNPLA2	USB1	CD8_exhausted	-0.00037313
PNPLA2	USP1	Macrophages	0.0030746
PNPLA8	CIB1	CD8_exhausted	-1.8161e-05
PNPLA8	NFATC2	Macrophages	0.00013074
PNPLA8	SNW1	Macrophages	0.00019135
PNRC1	ALOX5AP	Macrophages	0.0086739
PNRC1	PARP14	CD8_exhausted	-0.00063984
PNRC2	COPS8	Macrophages	0.0045199
PNRC2	GCLM	CD8_exhausted	-4.8254e-07
PNRC2	ORMDL1	CD8_exhausted	-0.0083556
PNRC2	RASA2	CD8_exhausted	-0.00040835
PNRC2	RHEB	CD8_exhausted	-0.02513
PNRC2	SYF2	Macrophages	0.015341
PNRC2	TNIK	CD8_exhausted	-0.00041376
POGLUT1	ABHD14B	CD8_exhausted	-0.0021273
POGLUT1	AFF4	CD8_exhausted	-0.02977
POGLUT1	ARFIP2	CD8_exhausted	-0.0028595
POGLUT1	C21ORF59	Macrophages	0.034045
POGLUT1	CCDC69	CD8_exhausted	-0.00016703
POGLUT1	CD58	Macrophages	0.037822
POGLUT1	EIF4A2	CD8_exhausted	-0.0065266
POGLUT1	FAM65B	CD8_exhausted	-0.00017076
POGLUT1	FDPS	CD8_exhausted	-0.00025207
POGLUT1	FGD3	CD8_exhausted	-0.0058723
POGLUT1	FKBP8	CD8_exhausted	-0.00034826
POGLUT1	GOLGA7	Macrophages	0.019287
POGLUT1	GOLGB1	CD8_exhausted	-0.015943
POGLUT1	HLA-DRA	Macrophages	0.00014645
POGLUT1	HSPA1A	Macrophages	0.0001184
POGLUT1	IMP3	CD8_exhausted	-4.7877e-05
POGLUT1	JAGN1	Macrophages	0.015876
POGLUT1	ROCK1	CD8_exhausted	-0.0015724
POGLUT1	RPS6KB2	CD8_exhausted	-1.1245e-06
POGLUT1	SDAD1	Macrophages	0.015093
POGLUT1	SRSF2	CD8_exhausted	-0.00014528
POGLUT1	TIMM50	CD8_exhausted	-0.00020692
POGLUT1	TMSB4X	CD8_exhausted	-0.00045634
POGLUT1	WHSC1L1	CD8_exhausted	-0.00040192
POGZ	ANKRD44	CD8_exhausted	-0.019236
POGZ	DPY30	CD8_exhausted	-0.014898
POGZ	EED	Macrophages	0.00023822
POGZ	MDH1	Macrophages	2.6426e-06
POGZ	NUFIP2	CD8_exhausted	-6.0914e-05
POGZ	PHF11	Macrophages	0.0016654
POGZ	PNMA1	CD8_exhausted	-0.0035976
POGZ	PSMD9	Macrophages	0.00019244
POGZ	TSC22D4	Macrophages	0.00069006
POLD4	GNAI3	Macrophages	0.015782
POLD4	NDE1	CD8_exhausted	-0.0041054
POLD4	NFATC2	CD8_exhausted	-0.0017022
POLD4	ZNF292	CD8_exhausted	-0.0072609
POLDIP2	ILKAP	CD8_exhausted	-0.01837
POLDIP2	RARRES3	Macrophages	4.1807e-06
POLDIP3	ANP32A	CD8_exhausted	-0.011913
POLDIP3	CDK2AP2	CD8_exhausted	-0.00010845
POLDIP3	CPNE3	CD8_exhausted	-0.0076937
POLDIP3	DDX21	CD8_exhausted	-0.011131
POLDIP3	DDX3Y	CD8_exhausted	-0.0056859
POLDIP3	MSL3	Macrophages	0.024285
POLDIP3	PRKAR2A	Macrophages	0.0068748
POLDIP3	TUSC2	Macrophages	0.017818
POLDIP3	UFD1L	Macrophages	0.00041881
POLDIP3	VOPP1	CD8_exhausted	-0.010281
POLDIP3	YTHDC1	CD8_exhausted	-0.00073793
POLDIP3	ZMPSTE24	CD8_exhausted	-0.00011463
POLDIP3	ZNF655	Macrophages	0.022995
POLE3	AKR1A1	CD8_exhausted	-0.0035626
POLE3	DUSP16	Macrophages	9.8833e-05
POLE3	GPS1	CD8_exhausted	-0.016762
POLE3	N4BP1	Macrophages	6.9456e-06
POLE3	PPT1	CD8_exhausted	-0.00038932
POLE3	TMEM30A	CD8_exhausted	-0.0044014
POLE4	ADAM10	Macrophages	0.0010705
POLE4	C19ORF53	CD8_exhausted	-0.016639
POLG	HNRNPD	Macrophages	0.012632
POLG	RASGRP1	CD8_exhausted	-1.2861e-05
POLG	ZFAND2B	CD8_exhausted	-0.0024079
POLR1D	EPB41L4A-AS1	CD8_exhausted	-0.0017041
POLR1D	FKBP2	Macrophages	6.0808e-05
POLR1D	GATAD2B	CD8_exhausted	-0.024688
POLR1D	UBTF	CD8_exhausted	-4.6843e-06
POLR1D	YARS	Macrophages	0.0084637
POLR2A	BFAR	CD8_exhausted	-0.004729
POLR2A	CNOT1	CD8_exhausted	-0.00027495
POLR2A	NDEL1	Macrophages	0.00081382
